,time,hash,latitude,longitude,serial,distance
0,2019-08-01T12:15:00Z,0fff89885f08417f20aadfdbf62a372277e9085bcd024374b772ecac,60.16531,24.9442,00000000fdda10fe,21.87
1,2019-08-01T12:15:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,16.1
2,2019-08-01T12:15:00Z,1a495c3ea0eb4551aaa85260bbe375ba4616819ecdf94da177740d16,60.17002,24.94407,000000006b087f40,21.87
3,2019-08-01T12:15:00Z,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,13.75
4,2019-08-01T12:15:00Z,2efd972897e318100638d8474e49f7d4cbfb4d97c6ee232a20a417e2,60.16897,24.95222,00000000aa852af1,20.28
5,2019-08-01T12:15:00Z,319cc1d5bc5e13c13c0feb12cee9a0b55b676d665a4f2a4bd11c7f78,60.15432,24.9211,0000000019fb59c4,17.4
6,2019-08-01T12:15:00Z,4c90d667a8bf7ea1281fcb14f35adcd1497fb1ba95366b82b4b1d737,60.16629,24.95957,00000000fb7600be,21.87
7,2019-08-01T12:15:00Z,53dbe255fea37f5090b8b35afdd743747b903c68c20ae4df0817b98c,60.1538,24.95595,0000000038bf9618,25.36
8,2019-08-01T12:15:00Z,550534e45b2c130b5fe0c57978a29a8efc3d42d657bdffc49469b85b,60.173,24.92524,0000000096918cfa,18.79
9,2019-08-01T12:15:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,18.79
10,2019-08-01T12:15:00Z,62ba3ea518b5e78749f37fcd40a3f18f8059689f1df2d876536785b8,60.17065,24.93641,000000000f4919c9,25.36
11,2019-08-01T12:15:00Z,660c668edc3b239e521fc8d85ca6f442cec48702a08567ecb7f863d0,60.18203,24.91341,00000000342570c2,25.36
12,2019-08-01T12:15:00Z,6a657079c1bdc8114c289be1ddd83e5846d4279a920d1697b8ff0033,60.18203,24.91341,00000000342570c2,27.28
13,2019-08-01T12:15:00Z,72a2c6fc75837c2f0b1c81a3f702a0e3ecf85e154dd09b517d93660c,60.16829,24.94214,00000000afef4555,12.69
14,2019-08-01T12:15:00Z,74ac9e70d8bf05deee7213a3556dcfb5614ac8ff325c6f2bbe888b49,60.17065,24.93641,000000000f4919c9,29.32
15,2019-08-01T12:15:00Z,76c7f42283513d0e289bf786d89463b5025b2ae0f4e13519a4cf228b,60.15432,24.9211,0000000019fb59c4,13.75
16,2019-08-01T12:15:00Z,77839e655f856d5295739c2388237a95b399c3b8a4f659cd1345d939,60.16829,24.94214,00000000afef4555,20.28
17,2019-08-01T12:15:00Z,78d5f60b36b59c06c3988b94e11744bb3aed5dcbc214f91f228bf892,60.16448,24.97323,0000000053c6c2be,23.56
18,2019-08-01T12:15:00Z,835eb774ba4395f75800df54f89aef17a19903c568a6c2a026874641,60.16762,24.95415,000000006b44cce7,9.12
19,2019-08-01T12:15:00Z,8412b74b4bc1fab0813c0edb056928e3778209d54ebceaa2b90f8e75,60.16075,24.95883,00000000f1124bca,5.41
