,time,hash,latitude,longitude,serial,distance
0,2019-08-04T01:50:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,21.87
1,2019-08-04T01:50:00Z,165ebbb4090d47319ae370f0d0854fdc1f6b79499f8b2e4d3c3533c0,60.16544,24.95398,0000000038d83d41,25.36
2,2019-08-04T01:50:00Z,297c725b456ef12d2712634b21546721cbe93224d3a5762d897404f2,60.16762,24.95415,000000006b44cce7,10.78
3,2019-08-04T01:50:00Z,3944bc7a301be7241d1f7bc4a97f221000d535ce3d8a9af9af9b23b5,60.16531,24.9442,00000000fdda10fe,25.36
4,2019-08-04T01:50:00Z,3be0fea2b00185e0e260210d051ace18d29edad5fd17dac2080a4475,60.1538,24.95595,0000000038bf9618,44.58
5,2019-08-04T01:50:00Z,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,27.28
6,2019-08-04T01:50:00Z,43ea43e1aaac8d6d523965f79fd32aa5e5942a98e66e9b6dbaf67f8d,60.16897,24.95222,00000000aa852af1,27.28
7,2019-08-04T01:50:00Z,5bbb5184fded3e51bc78e45e39917794285e6bbc72da404802a9599a,60.16531,24.9442,00000000fdda10fe,20.28
8,2019-08-04T01:50:00Z,5c833bdbbf1fd3a307bb37daa4021d8b3d3342b1552dcc0989fe9b16,60.16762,24.95415,000000006b44cce7,9.12
9,2019-08-04T01:50:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,20.28
10,2019-08-04T01:50:00Z,6066632ddc94b5c482a2d4f45ed2532e55e3fd63e414a084a596a737,60.16762,24.95415,000000006b44cce7,33.81
11,2019-08-04T01:50:00Z,66dabd3229229330d23c70e9e1737429ddfe69db01f4a6a00f70fa20,60.16762,24.95415,000000006b44cce7,17.4
12,2019-08-04T01:50:00Z,6a70e2fbced719333e21eff04fcb9cb36bae9a04d1a3d6ddd96f2c58,60.15432,24.9211,0000000019fb59c4,18.79
13,2019-08-04T01:50:00Z,6ff437688c444238352c28f64f9d2a7d0f14d19c9ea42c225380501e,60.16762,24.95415,000000006b44cce7,31.5
14,2019-08-04T01:50:00Z,747f2d1ebff218c0ebbdc0fdaef4cbe56633dfb46ae1b1f8c8142201,60.16762,24.95415,000000006b44cce7,11.7
15,2019-08-04T01:50:00Z,79f136afa0dd8717337c01c70b457c464aaf0fa25b440f51a394ec23,60.16762,24.95415,000000006b44cce7,14.89
16,2019-08-04T01:50:00Z,7de75f59d3110cdf6e742fba9785ed0399f83ea50e4c5d255adb21ff,60.16897,24.95222,00000000aa852af1,21.87
17,2019-08-04T01:50:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,8.38
18,2019-08-04T01:50:00Z,89982a6acf91b79a282a6b63978e946ee205f303fcd20e944e06baf0,60.16544,24.95398,0000000038d83d41,25.36
19,2019-08-04T01:50:00Z,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,20.28
20,2019-08-04T01:50:00Z,96c0705b3062754c4e9afc471e280530de69c8820bac642f30d4022b,60.16762,24.95415,000000006b44cce7,25.36
21,2019-08-04T01:50:00Z,98941b9b5e03a46f91339831817256bbc1cb917d5fa9e5dd6ed5ec4e,60.17002,24.94407,000000006b087f40,31.5
22,2019-08-04T01:50:00Z,a3b4b2c08d30b2cbabe32fd49bcbb4f45f50a3f0b0e74f856bedb831,60.16762,24.95415,000000006b44cce7,16.1
23,2019-08-04T01:50:00Z,a91d379a4b57c5df22db0d7a041ff69f657b4b31f28554b1011fc03c,60.16544,24.95398,0000000038d83d41,29.32
24,2019-08-04T01:50:00Z,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,9.92
25,2019-08-04T01:50:00Z,c9cb2b9de2b21abecad29584393bea94a97f282f234f310e2468d7a7,60.16075,24.95883,00000000f1124bca,27.28
26,2019-08-04T01:50:00Z,ce197d5eedb5498917afe7ca3f7275ffeb191f0c5d050bffa154c1d2,60.16531,24.9442,00000000fdda10fe,29.32
27,2019-08-04T01:50:00Z,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,18.79
